"Date","Address","lat","lon","Killed","Injured","Content"
2016-09-03,"100 block of North Seeley Avenue, Chicago, Illinois",41.9705491,-87.6804572,0,4,"<b>Date: </b>2016-09-03<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>100 block of North Seeley Avenue, Chicago, Illinois"
2016-09-04,"1020 Orange Ave NE, Roanoke, Virginia",37.2837756,-79.9227534,1,10,"<b>Date: </b>2016-09-04<br/><b>Killed: </b>1<br/><b>Injured: </b>10<br/><b>Location: </b>1020 Orange Ave NE, Roanoke, Virginia"
2016-09-05,"2700 block of W Lexington Ave, Chicago, Illinois",41.872262,-87.69373,2,3,"<b>Date: </b>2016-09-05<br/><b>Killed: </b>2<br/><b>Injured: </b>3<br/><b>Location: </b>2700 block of W Lexington Ave, Chicago, Illinois"
2016-09-08,"8330 Linden Rd, Del Valle, Texas",30.1333938,-97.5894034,4,0,"<b>Date: </b>2016-09-08<br/><b>Killed: </b>4<br/><b>Injured: </b>0<br/><b>Location: </b>8330 Linden Rd, Del Valle, Texas"
2016-09-08,"300 block of Lacey St, Hot Springs National Park (Hot Springs), Arkansas",34.49885,-93.0754756,1,4,"<b>Date: </b>2016-09-08<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>300 block of Lacey St, Hot Springs National Park (Hot Springs), Arkansas"
2016-09-10,"3451 Northwest 36 Street, Miami, Florida",25.8089503,-80.252252,1,3,"<b>Date: </b>2016-09-10<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>3451 Northwest 36 Street, Miami, Florida"
2016-09-11,"3006 Holton Avenue, Fort Wayne, Indiana",41.0574046,-85.1187517,3,1,"<b>Date: </b>2016-09-11<br/><b>Killed: </b>3<br/><b>Injured: </b>1<br/><b>Location: </b>3006 Holton Avenue, Fort Wayne, Indiana"
2016-09-11,"2349 S Claiborne Ave, New Orleans, Louisiana",29.944713,-90.091398,1,5,"<b>Date: </b>2016-09-11<br/><b>Killed: </b>1<br/><b>Injured: </b>5<br/><b>Location: </b>2349 S Claiborne Ave, New Orleans, Louisiana"
2016-09-11,"500 block of Westport Rd, Kansas City, Missouri",39.0529277,-94.5917188,0,6,"<b>Date: </b>2016-09-11<br/><b>Killed: </b>0<br/><b>Injured: </b>6<br/><b>Location: </b>500 block of Westport Rd, Kansas City, Missouri"
2016-09-11,"2207 Pierce Road, Saginaw, Michigan",43.506883,-83.959673,0,5,"<b>Date: </b>2016-09-11<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>2207 Pierce Road, Saginaw, Michigan"
2016-09-11,"1100 block of Highway 70, New Bern, North Carolina",35.0799924,-77.029764,0,5,"<b>Date: </b>2016-09-11<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>1100 block of Highway 70, New Bern, North Carolina"
2016-09-13,"1723 E Wayne St, Fort Wayne, Indiana",41.0803766,-85.1148879,3,2,"<b>Date: </b>2016-09-13<br/><b>Killed: </b>3<br/><b>Injured: </b>2<br/><b>Location: </b>1723 E Wayne St, Fort Wayne, Indiana"
2016-09-14,"16000 block of Saybrook, Humble, Texas",29.958559,-95.3022945,1,3,"<b>Date: </b>2016-09-14<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>16000 block of Saybrook, Humble, Texas"
2016-09-16,"5100 block of Sansom St, Philadelphia, Pennsylvania",39.9574785,-75.2234002,2,5,"<b>Date: </b>2016-09-16<br/><b>Killed: </b>2<br/><b>Injured: </b>5<br/><b>Location: </b>5100 block of Sansom St, Philadelphia, Pennsylvania"
2016-09-16,"555 N Heliotrope Dr, Los Angeles (Hollywood), California",34.0806533,-118.295644,2,2,"<b>Date: </b>2016-09-16<br/><b>Killed: </b>2<br/><b>Injured: </b>2<br/><b>Location: </b>555 N Heliotrope Dr, Los Angeles (Hollywood), California"
2016-09-17,"20582 SW 119th Ave, Miami, Florida",25.5755304,-80.3853663,0,6,"<b>Date: </b>2016-09-17<br/><b>Killed: </b>0<br/><b>Injured: </b>6<br/><b>Location: </b>20582 SW 119th Ave, Miami, Florida"
2016-09-17,"3918 Columbia St, Orlando, Florida",28.526767,-81.424421,1,6,"<b>Date: </b>2016-09-17<br/><b>Killed: </b>1<br/><b>Injured: </b>6<br/><b>Location: </b>3918 Columbia St, Orlando, Florida"
2016-09-17,"2016 West 76th Street, Indianapolis, Indiana",39.8908879,-86.197731,2,2,"<b>Date: </b>2016-09-17<br/><b>Killed: </b>2<br/><b>Injured: </b>2<br/><b>Location: </b>2016 West 76th Street, Indianapolis, Indiana"
2016-09-17,"2600 block of Birney Place SE, Washington, District of Columbia",38.8568555,-76.9968407,2,7,"<b>Date: </b>2016-09-17<br/><b>Killed: </b>2<br/><b>Injured: </b>7<br/><b>Location: </b>2600 block of Birney Place SE, Washington, District of Columbia"
2016-09-18,"3001 Castor Avenue, Philadelphia, Pennsylvania",39.9857442,-75.0859131,0,4,"<b>Date: </b>2016-09-18<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>3001 Castor Avenue, Philadelphia, Pennsylvania"
2016-09-18,"421 Rivermont Ave, Lynchburg, Virginia",37.4215932,-79.1497818,1,3,"<b>Date: </b>2016-09-18<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>421 Rivermont Ave, Lynchburg, Virginia"
2016-09-23,"201 Cascade Mall Dr, Burlington, Washington",48.4631672,-122.338276,5,0,"<b>Date: </b>2016-09-23<br/><b>Killed: </b>5<br/><b>Injured: </b>0<br/><b>Location: </b>201 Cascade Mall Dr, Burlington, Washington"
2016-09-24,"Greenmount Avenue and Preston Street, Baltimore, Maryland",39.3048255,-76.6081873,0,8,"<b>Date: </b>2016-09-24<br/><b>Killed: </b>0<br/><b>Injured: </b>8<br/><b>Location: </b>Greenmount Avenue and Preston Street, Baltimore, Maryland"
2016-09-25,"300 block of E. Green St, Champaign, Illinois",40.110245,-88.2353849,1,3,"<b>Date: </b>2016-09-25<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>300 block of E. Green St, Champaign, Illinois"
2016-09-26,"100 block of 5 Royales Dr, Winston Salem (Winston-salem), North Carolina",36.1144292,-80.2452377,0,4,"<b>Date: </b>2016-09-26<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>100 block of 5 Royales Dr, Winston Salem (Winston-salem), North Carolina"
2016-09-26,"21219 Grand Linden Ct, Humble, Texas",30.0216352,-95.3123502,0,4,"<b>Date: </b>2016-09-26<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>21219 Grand Linden Ct, Humble, Texas"
2016-09-26,"5450 Weslayan St, Houston, Texas",29.7235827,-95.4421156,1,6,"<b>Date: </b>2016-09-26<br/><b>Killed: </b>1<br/><b>Injured: </b>6<br/><b>Location: </b>5450 Weslayan St, Houston, Texas"
2016-09-29,"400 block of Ellis Street, San Francisco, California",37.7848729,-122.412823,1,3,"<b>Date: </b>2016-09-29<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>400 block of Ellis Street, San Francisco, California"
2016-10-01,"17250E Road, Pembroke Township, Illinois",41.0321327,-87.5381426,4,0,"<b>Date: </b>2016-10-01<br/><b>Killed: </b>4<br/><b>Injured: </b>0<br/><b>Location: </b>17250E Road, Pembroke Township, Illinois"
2016-10-01,"3200 block of East Clay Avenue, Fresno, California",36.7565708,-119.7710645,0,4,"<b>Date: </b>2016-10-01<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>3200 block of East Clay Avenue, Fresno, California"
2016-10-02,"2600 South Flores Street, San Antonio, Texas",29.398425,-98.504302,1,4,"<b>Date: </b>2016-10-02<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>2600 South Flores Street, San Antonio, Texas"
2016-10-03,"Fourth St and Hennepin Ave, Minneapolis, Minnesota",44.9804419,-93.271348,0,4,"<b>Date: </b>2016-10-03<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>Fourth St and Hennepin Ave, Minneapolis, Minnesota"
2016-10-04,"3727 Ulloa Street, New Orleans, Louisiana",29.9673809,-90.1018339,3,2,"<b>Date: </b>2016-10-04<br/><b>Killed: </b>3<br/><b>Injured: </b>2<br/><b>Location: </b>3727 Ulloa Street, New Orleans, Louisiana"
2016-10-08,"7301 3rd Ave, Brooklyn, New York",40.632653,-74.026982,0,4,"<b>Date: </b>2016-10-08<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>7301 3rd Ave, Brooklyn, New York"
2016-10-09,"1850 28th Street SE, Grand Rapids, Michigan",42.9121308,-85.6224829,1,8,"<b>Date: </b>2016-10-09<br/><b>Killed: </b>1<br/><b>Injured: </b>8<br/><b>Location: </b>1850 28th Street SE, Grand Rapids, Michigan"
2016-10-09,"1696 Arden Way, Sacramento, California",38.597953,-121.4275994,1,3,"<b>Date: </b>2016-10-09<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>1696 Arden Way, Sacramento, California"
2016-10-13,"2700 block of West Lexington, Chicago, Illinois",41.872262,-87.69373,0,4,"<b>Date: </b>2016-10-13<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>2700 block of West Lexington, Chicago, Illinois"
2016-10-14,"3300 block of W Maypole Ave, Chicago, Illinois",41.8838688,-87.7086392,1,6,"<b>Date: </b>2016-10-14<br/><b>Killed: </b>1<br/><b>Injured: </b>6<br/><b>Location: </b>3300 block of W Maypole Ave, Chicago, Illinois"
2016-10-15,"1800 block of St Stephens Road, Mobile, Alabama",30.7030224,-88.0786222,0,5,"<b>Date: </b>2016-10-15<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>1800 block of St Stephens Road, Mobile, Alabama"
2016-10-15,"7801 East State St, Rockford, Illinois",42.2696203,-88.962777,1,5,"<b>Date: </b>2016-10-15<br/><b>Killed: </b>1<br/><b>Injured: </b>5<br/><b>Location: </b>7801 East State St, Rockford, Illinois"
2016-10-15,"2918 Rimpau Blvd, Los Angeles, California",34.0271623,-118.3508137,4,11,"<b>Date: </b>2016-10-15<br/><b>Killed: </b>4<br/><b>Injured: </b>11<br/><b>Location: </b>2918 Rimpau Blvd, Los Angeles, California"
2016-10-17,"6700 block of South Winchester, Chicago (Englewood), Illinois",41.7720758,-87.6725184,1,4,"<b>Date: </b>2016-10-17<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>6700 block of South Winchester, Chicago (Englewood), Illinois"
2016-10-18,"325 La Grande Ave, San Francisco, California",37.719223,-122.4249666,0,4,"<b>Date: </b>2016-10-18<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>325 La Grande Ave, San Francisco, California"
2016-10-22,"77th and Bancroft Avenues, Oakland, California",37.7639097,-122.1745677,0,7,"<b>Date: </b>2016-10-22<br/><b>Killed: </b>0<br/><b>Injured: </b>7<br/><b>Location: </b>77th and Bancroft Avenues, Oakland, California"
2016-10-23,"Highway 66 and N 3310 Rd, Wellston, Oklahoma",35.6754681,-97.1057803,1,5,"<b>Date: </b>2016-10-23<br/><b>Killed: </b>1<br/><b>Injured: </b>5<br/><b>Location: </b>Highway 66 and N 3310 Rd, Wellston, Oklahoma"
2016-10-25,"3300 block of Riverside Dr, Dayton, Ohio",39.7995186,-84.2076175,1,3,"<b>Date: </b>2016-10-25<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>3300 block of Riverside Dr, Dayton, Ohio"
2016-10-25,"830 Campbell Avenue Southeast, Roanoke, Virginia",37.2730757,-79.9309748,2,3,"<b>Date: </b>2016-10-25<br/><b>Killed: </b>2<br/><b>Injured: </b>3<br/><b>Location: </b>830 Campbell Avenue Southeast, Roanoke, Virginia"
2016-10-27,"600 block of Moccasin Gap Road, Jackson, Georgia",33.3840103,-83.9905366,4,0,"<b>Date: </b>2016-10-27<br/><b>Killed: </b>4<br/><b>Injured: </b>0<br/><b>Location: </b>600 block of Moccasin Gap Road, Jackson, Georgia"
2016-10-28,"200 block of Lorenz Blvd, Jackson, Mississippi",32.3336946,-90.1820414,0,6,"<b>Date: </b>2016-10-28<br/><b>Killed: </b>0<br/><b>Injured: </b>6<br/><b>Location: </b>200 block of Lorenz Blvd, Jackson, Mississippi"
2016-10-28,"Northwest 173rd Terrace and 27th Avenue, Miami Gardens, Florida",25.9321942,-80.2447991,0,4,"<b>Date: </b>2016-10-28<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>Northwest 173rd Terrace and 27th Avenue, Miami Gardens, Florida"
2016-10-29,"2010 Cornell Ridge Dr, Dayton, Ohio",39.7769607,-84.2515891,1,3,"<b>Date: </b>2016-10-29<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>2010 Cornell Ridge Dr, Dayton, Ohio"
2016-10-29,"1600 block of Century Boulevard, Los Angeles, California",33.9456688,-118.2462593,0,5,"<b>Date: </b>2016-10-29<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>1600 block of Century Boulevard, Los Angeles, California"
2016-10-29,"3500 block of Madison Street, Riverside, California",33.9365942,-117.4055661,0,4,"<b>Date: </b>2016-10-29<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>3500 block of Madison Street, Riverside, California"
2016-10-30,"742 Junction Ave, Toledo, Ohio",41.6480971,-83.5768349,0,4,"<b>Date: </b>2016-10-30<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>742 Junction Ave, Toledo, Ohio"
2016-10-30,"135 Ridge Street, New York (Manhattan), New York",40.7195832,-73.9830138,0,4,"<b>Date: </b>2016-10-30<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>135 Ridge Street, New York (Manhattan), New York"
2016-10-30,"119 First Street, Newburgh, New York",41.5020978,-74.0104455,2,5,"<b>Date: </b>2016-10-30<br/><b>Killed: </b>2<br/><b>Injured: </b>5<br/><b>Location: </b>119 First Street, Newburgh, New York"
2016-10-30,"6860 Walker Mill Road, Capitol Heights, Maryland",38.8700689,-76.890003,3,3,"<b>Date: </b>2016-10-30<br/><b>Killed: </b>3<br/><b>Injured: </b>3<br/><b>Location: </b>6860 Walker Mill Road, Capitol Heights, Maryland"
2016-10-30,"2900 block of Aspen Meadow, San Antonio, Texas",29.4646285,-98.60694,0,5,"<b>Date: </b>2016-10-30<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>2900 block of Aspen Meadow, San Antonio, Texas"
2016-10-31,"700 Block of W 68th St, Shreveport, Louisiana",32.4437429,-93.7694936,0,4,"<b>Date: </b>2016-10-31<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>700 Block of W 68th St, Shreveport, Louisiana"
2016-11-01,"5200 block of Zodiac Rd, Memphis, Tennessee",35.0062526,-89.9592378,1,5,"<b>Date: </b>2016-11-01<br/><b>Killed: </b>1<br/><b>Injured: </b>5<br/><b>Location: </b>5200 block of Zodiac Rd, Memphis, Tennessee"
2016-11-02,"2111 Bragg Street, Little Rock, Arkansas",34.7280319,-92.2659908,1,4,"<b>Date: </b>2016-11-02<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>2111 Bragg Street, Little Rock, Arkansas"
2016-11-03,"8000 block of S Shore Dr, Chicago, Illinois",41.7935489,-87.5804185,2,2,"<b>Date: </b>2016-11-03<br/><b>Killed: </b>2<br/><b>Injured: </b>2<br/><b>Location: </b>8000 block of S Shore Dr, Chicago, Illinois"
2016-11-03,"234 Cleveland Street, Orange, New Jersey",40.7785914,-74.2270541,2,2,"<b>Date: </b>2016-11-03<br/><b>Killed: </b>2<br/><b>Injured: </b>2<br/><b>Location: </b>234 Cleveland Street, Orange, New Jersey"
2016-11-04,"5451 Springfield Ave, Philadelphia, Pennsylvania",39.9399938,-75.2255112,0,4,"<b>Date: </b>2016-11-04<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>5451 Springfield Ave, Philadelphia, Pennsylvania"
2016-11-05,"3135 West Broward Boulevard, Fort Lauderdale (Lauderhill), Florida",26.1214641,-80.1868886,1,3,"<b>Date: </b>2016-11-05<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>3135 West Broward Boulevard, Fort Lauderdale (Lauderhill), Florida"
2016-11-05,"10726 Perrin Beitel Rd, San Antonio, Texas",29.537801,-98.4109605,0,4,"<b>Date: </b>2016-11-05<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>10726 Perrin Beitel Rd, San Antonio, Texas"
2016-11-05,"803 Main St, Myrtle Beach, South Carolina",33.6935848,-78.8842854,0,5,"<b>Date: </b>2016-11-05<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>803 Main St, Myrtle Beach, South Carolina"
2016-11-05,"420 14th Street, Oakland, California",37.8042682,-122.270321,0,8,"<b>Date: </b>2016-11-05<br/><b>Killed: </b>0<br/><b>Injured: </b>8<br/><b>Location: </b>420 14th Street, Oakland, California"
2016-11-05,"4800 block of North Winthrop, Chicago, Illinois",41.969431,-87.658036,0,5,"<b>Date: </b>2016-11-05<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>4800 block of North Winthrop, Chicago, Illinois"
2016-11-09,"1524 3rd Ave, Seattle, Washington",47.6104626,-122.3380822,0,5,"<b>Date: </b>2016-11-09<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>1524 3rd Ave, Seattle, Washington"
2016-11-09,"3400 block of W Monroe, Chicago, Illinois",41.8795914,-87.7109924,1,3,"<b>Date: </b>2016-11-09<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>3400 block of W Monroe, Chicago, Illinois"
2016-11-09,"1800 block of East Brooks Road, Memphis, Tennessee",35.0609342,-90.003693,0,4,"<b>Date: </b>2016-11-09<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>1800 block of East Brooks Road, Memphis, Tennessee"
2016-11-10,"6610 S Sam Houston Pkwy W, Houston, Texas",29.609754,-95.484097,1,3,"<b>Date: </b>2016-11-10<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>6610 S Sam Houston Pkwy W, Houston, Texas"
2016-11-11,"7705 Channelside Street, Houston, Texas",29.7172369,-95.2831135,0,4,"<b>Date: </b>2016-11-11<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>7705 Channelside Street, Houston, Texas"
2016-11-12,"8600 block of Ardith Drive, Sacramento, California",38.456391,-121.3840833,1,5,"<b>Date: </b>2016-11-12<br/><b>Killed: </b>1<br/><b>Injured: </b>5<br/><b>Location: </b>8600 block of Ardith Drive, Sacramento, California"
2016-11-12,"21st St and Cleveland Ave, Kansas City, Missouri",39.0862194,-94.5382161,1,3,"<b>Date: </b>2016-11-12<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>21st St and Cleveland Ave, Kansas City, Missouri"
2016-11-12,"2500 Park Avenue, Bridgeport, Connecticut",41.1921357,-73.2140401,0,5,"<b>Date: </b>2016-11-12<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>2500 Park Avenue, Bridgeport, Connecticut"
2016-11-13,"5105 Cleveland Rd, Jacksonville, Florida",30.3648853,-81.7059219,3,2,"<b>Date: </b>2016-11-13<br/><b>Killed: </b>3<br/><b>Injured: </b>2<br/><b>Location: </b>5105 Cleveland Rd, Jacksonville, Florida"
2016-11-13,"8000 Midcrown, San Antonio, Texas",29.5074775,-98.3800289,0,4,"<b>Date: </b>2016-11-13<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>8000 Midcrown, San Antonio, Texas"
2016-11-13,"Conley Street and South Ivey Lane, Orlando, Florida",28.5325363,-81.4343377,0,4,"<b>Date: </b>2016-11-13<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>Conley Street and South Ivey Lane, Orlando, Florida"
2016-11-17,"160 Longfellow, Dyersburg, Tennessee",36.030066,-89.364456,1,7,"<b>Date: </b>2016-11-17<br/><b>Killed: </b>1<br/><b>Injured: </b>7<br/><b>Location: </b>160 Longfellow, Dyersburg, Tennessee"
2016-11-18,"5000 block of West Wabansia, Chicago, Illinois",41.911648,-87.751215,0,4,"<b>Date: </b>2016-11-18<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>5000 block of West Wabansia, Chicago, Illinois"
2016-11-22,"1068 Harlem Academy Avenue, Clewiston, Florida",26.7371251,-80.9530962,1,4,"<b>Date: </b>2016-11-22<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>1068 Harlem Academy Avenue, Clewiston, Florida"
2016-11-23,"928 Cross Road, Olive Branch, Mississippi",34.9897912,-89.7725859,0,4,"<b>Date: </b>2016-11-23<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>928 Cross Road, Olive Branch, Mississippi"
2016-11-24,"4501 W Broadway, Louisville, Kentucky",38.2506529,-85.8277314,2,4,"<b>Date: </b>2016-11-24<br/><b>Killed: </b>2<br/><b>Injured: </b>4<br/><b>Location: </b>4501 W Broadway, Louisville, Kentucky"
2016-11-24,"77 Central Ave, Albany, New York",42.6592111,-73.7658574,1,3,"<b>Date: </b>2016-11-24<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>77 Central Ave, Albany, New York"
2016-11-25,"Magnolia Street and Felicity Street, New Orleans, Louisiana",29.944205,-90.08645,0,4,"<b>Date: </b>2016-11-25<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>Magnolia Street and Felicity Street, New Orleans, Louisiana"
2016-11-26,"8800 block of S Exchange Ave, Chicago, Illinois",41.735373,-87.553162,1,5,"<b>Date: </b>2016-11-26<br/><b>Killed: </b>1<br/><b>Injured: </b>5<br/><b>Location: </b>8800 block of S Exchange Ave, Chicago, Illinois"
2016-11-27,"100 block of Bourbon Street, New Orleans, Louisiana",29.9542063,-90.0691878,1,9,"<b>Date: </b>2016-11-27<br/><b>Killed: </b>1<br/><b>Injured: </b>9<br/><b>Location: </b>100 block of Bourbon Street, New Orleans, Louisiana"
2016-11-27,"Gregory and Prospect, Kansas City, Missouri",38.9980331,-94.5568984,0,7,"<b>Date: </b>2016-11-27<br/><b>Killed: </b>0<br/><b>Injured: </b>7<br/><b>Location: </b>Gregory and Prospect, Kansas City, Missouri"
2016-11-28,"1067 McDonald Avenue, Wilmington, California",33.7843494,-118.2715238,0,4,"<b>Date: </b>2016-11-28<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>1067 McDonald Avenue, Wilmington, California"
2016-11-28,"300 block of West 2nd Street, San Pedro, California",33.7423786,-118.2835567,0,4,"<b>Date: </b>2016-11-28<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>300 block of West 2nd Street, San Pedro, California"
2016-11-30,"2901 Garrison Blvd, Baltimore, Maryland",39.3207851,-76.6770843,2,4,"<b>Date: </b>2016-11-30<br/><b>Killed: </b>2<br/><b>Injured: </b>4<br/><b>Location: </b>2901 Garrison Blvd, Baltimore, Maryland"
2016-12-01,"N/A, Clearlake Oaks, California",39.0262841,-122.6719304,1,3,"<b>Date: </b>2016-12-01<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>N/A, Clearlake Oaks, California"
2016-12-02,"3 1st Ave, Bloomfield, New Jersey",40.7700791,-74.1887489,0,6,"<b>Date: </b>2016-12-02<br/><b>Killed: </b>0<br/><b>Injured: </b>6<br/><b>Location: </b>3 1st Ave, Bloomfield, New Jersey"
2016-12-03,"91st Street and Western Avenue, Los Angeles, California",33.9545261,-118.3090184,0,6,"<b>Date: </b>2016-12-03<br/><b>Killed: </b>0<br/><b>Injured: </b>6<br/><b>Location: </b>91st Street and Western Avenue, Los Angeles, California"
2016-12-05,"1532 Stagecoach Lane, Albuquerque, New Mexico",35.0481824,-106.4910219,4,1,"<b>Date: </b>2016-12-05<br/><b>Killed: </b>4<br/><b>Injured: </b>1<br/><b>Location: </b>1532 Stagecoach Lane, Albuquerque, New Mexico"
2016-12-09,"15300 block of Market, Channelview, Texas",29.7716504,-95.1391912,4,0,"<b>Date: </b>2016-12-09<br/><b>Killed: </b>4<br/><b>Injured: </b>0<br/><b>Location: </b>15300 block of Market, Channelview, Texas"
2016-12-09,"842 Fresno Street, Fresno, California",36.7276906,-119.803458,0,4,"<b>Date: </b>2016-12-09<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>842 Fresno Street, Fresno, California"
2016-12-11,"192 Knickerbocker Ave, Brooklyn, New York",40.7035923,-73.9271511,0,4,"<b>Date: </b>2016-12-11<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>192 Knickerbocker Ave, Brooklyn, New York"
2016-12-11,"4305 N Pine Hills Rd, Orlando (Pine Hills), Florida",28.5959767,-81.4508641,1,4,"<b>Date: </b>2016-12-11<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>4305 N Pine Hills Rd, Orlando (Pine Hills), Florida"
2016-12-11,"3916 South Hanover Street, Baltimore, Maryland",39.2349128,-76.6117247,0,5,"<b>Date: </b>2016-12-11<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>3916 South Hanover Street, Baltimore, Maryland"
2016-12-11,"1200 block of East Highland Ave, Rocky Mount, North Carolina",35.9468557,-77.779753,0,4,"<b>Date: </b>2016-12-11<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>1200 block of East Highland Ave, Rocky Mount, North Carolina"
2016-12-16,"4300 block of South Rockwell, Chicago, Illinois",41.81559,-87.6895193,2,2,"<b>Date: </b>2016-12-16<br/><b>Killed: </b>2<br/><b>Injured: </b>2<br/><b>Location: </b>4300 block of South Rockwell, Chicago, Illinois"
2016-12-16,"13th and South Kedzie, Chicago, Illinois",41.8645832,-87.7056062,0,4,"<b>Date: </b>2016-12-16<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>13th and South Kedzie, Chicago, Illinois"
2016-12-17,"4115 N. Tryon Street, Charlotte, North Carolina",35.2579463,-80.7965663,0,4,"<b>Date: </b>2016-12-17<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>4115 N. Tryon Street, Charlotte, North Carolina"
2016-12-17,"100 block of West 105th Street, Chicago (Roseland), Illinois",41.7037174,-87.6259228,4,1,"<b>Date: </b>2016-12-17<br/><b>Killed: </b>4<br/><b>Injured: </b>1<br/><b>Location: </b>100 block of West 105th Street, Chicago (Roseland), Illinois"
2016-12-23,"3813 Richard Arrington Boulevard North, Birmingham, Alabama",33.5382559,-86.782512,1,3,"<b>Date: </b>2016-12-23<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>3813 Richard Arrington Boulevard North, Birmingham, Alabama"
2016-12-23,"4900 block of West Hubbard, Chicago, Illinois",41.888919,-87.74824,0,4,"<b>Date: </b>2016-12-23<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>4900 block of West Hubbard, Chicago, Illinois"
2016-12-24,"490 K Ford Rd, Madison, North Carolina",36.389223,-80.007822,0,7,"<b>Date: </b>2016-12-24<br/><b>Killed: </b>0<br/><b>Injured: </b>7<br/><b>Location: </b>490 K Ford Rd, Madison, North Carolina"
